66,178,274,65,72,183,92,346,123,73,69,127,56,179,257,56,56,57,288,184,156,70,106,70,72,76,63,240,89,642
136,215,177,66,74,91,69,289,103,68,68,125,56,170,238,56,57,144,240,70,70,70,105,419,76,79,65,289,100,75
125,231,242,66,66,66,108,299,122,69,68,69,56,178,260,56,56,96,267,194,150,69,104,70,69,105,68,275,92,70
109,88,167,66,73,66,126,353,122,68,68,68,56,178,259,56,57,96,270,202,151,68,115,69,65,123,69,343,90,66
196,196,237,66,68,724,82,233,115,70,68,69,56,174,170,56,56,96,276,196,147,68,102,70,80,117,70,95,116,78
66,320,245,65,74,66,69,249,100,68,69,271,56,181,139,57,57,160,281,217,153,69,121,106,64,102,68,232,107,66
142,710,136,66,66,266,69,386,114,68,68,196,56,307,221,56,57,120,196,310,70,69,112,69,80,99,70,249,109,78
203,281,250,65,75,66,69,164,105,78,68,69,56,216,162,56,56,107,277,186,69,69,112,70,64,119,80,267,96,66
215,253,213,66,68,939,68,170,69,68,69,325,57,210,170,56,57,100,276,187,71,75,101,70,169,88,61,311,84,72
238,235,238,66,77,138,103,268,116,78,68,68,57,194,172,56,57,105,273,194,70,70,112,70,70,109,67,380,93,70
226,233,203,66,77,66,113,271,117,69,68,68,56,161,166,56,56,80,181,68,150,69,112,69,72,99,76,285,94,78
227,231,209,66,77,66,109,364,120,69,68,69,56,108,142,56,57,56,273,150,69,68,86,70,73,112,64,265,94,74
128,195,165,66,79,1083,69,171,69,70,70,582,56,119,136,56,57,211,244,262,69,69,95,184,73,108,59,295,114,73
134,66,157,66,67,520,68,170,106,78,68,117,56,150,220,56,57,75,258,208,70,70,93,70,67,100,77,343,100,66
170,268,192,66,70,154,68,205,112,70,68,196,56,161,249,56,57,111,224,272,69,69,104,69,60,116,73,336,116,63
142,243,180,66,74,67,84,411,68,79,68,129,56,158,253,56,57,90,264,220,66,68,93,70,67,115,72,320,120,68
149,238,156,66,75,66,117,275,68,75,68,69,56,160,226,57,176,90,265,231,70,69,94,68,64,110,69,296,92,62
68,971,184,65,69,66,68,148,69,70,68,126,56,132,222,56,56,89,245,224,70,70,105,70,79,101,79,301,121,77
151,258,162,66,67,69,104,228,110,68,68,69,56,175,239,57,57,104,282,236,70,70,106,70,72,110,62,225,107,72
172,233,189,66,66,66,103,155,106,73,68,69,56,176,245,56,57,105,70,1472,69,70,85,70,63,112,73,239,98,66
114,294,149,65,66,66,117,454,106,80,68,68,56,184,245,56,57,111,244,308,70,70,102,70,77,105,71,279,91,76
116,226,149,66,66,66,90,93,86,73,68,69,56,172,230,56,57,107,279,243,70,69,70,70,67,117,73,277,109,68
118,258,147,65,65,66,69,174,113,78,68,69,57,310,152,56,57,125,206,299,70,69,79,70,72,100,68,215,85,71
744,324,175,65,71,68,99,223,69,70,68,68,56,155,142,56,57,109,178,248,69,69,81,70,72,102,65,254,72,663
151,286,66,66,76,66,69,381,68,69,69,245,56,193,244,56,57,78,218,249,66,70,89,70,66,101,76,337,81,67
151,279,114,66,67,66,69,245,69,72,69,154,56,183,253,57,57,123,218,248,70,70,91,69,68,115,84,345,99,435
125,813,138,66,72,66,68,271,137,96,68,69,56,154,272,56,56,58,212,299,69,67,89,70,66,107,81,284,118,68
153,325,136,66,75,361,90,390,68,74,80,69,56,142,122,56,57,74,196,283,70,70,83,68,70,88,66,281,77,70
157,587,154,65,71,66,68,221,120,69,69,69,56,228,162,56,57,85,228,305,70,69,88,69,66,101,74,322,119,68
148,265,149,66,70,66,96,172,109,78,68,69,56,169,286,56,57,113,237,304,69,68,89,69,73,106,76,315,108,66
147,273,154,65,67,66,88,154,109,79,68,69,56,153,253,57,57,160,179,245,71,71,90,69,99,94,71,354,111,72
142,248,147,66,66,66,99,182,109,76,68,69,56,172,265,56,57,102,210,253,70,69,99,70,85,106,81,319,124,94
144,261,146,66,67,66,93,127,128,72,68,69,56,172,270,56,57,103,208,267,74,70,93,69,89,88,65,399,104,74
143,263,147,66,68,66,88,103,96,75,68,68,57,171,269,56,57,96,208,248,70,69,87,69,71,114,85,389,119,80
143,262,149,66,66,66,69,324,129,80,68,166,56,69,293,57,57,56,208,254,69,69,88,70,103,109,75,343,78,68
143,261,148,65,66,66,69,368,132,81,69,183,56,69,287,56,56,57,208,251,70,70,88,70,104,106,73,344,87,69
912,203,169,65,69,68,69,281,1056,78,68,68,56,175,298,56,57,57,210,265,69,69,98,69,62,100,69,364,109,59
905,231,161,65,74,68,69,282,1071,78,68,69,57,178,298,57,57,57,210,265,70,70,90,70,63,101,68,363,109,60
148,270,156,66,69,66,69,232,153,78,69,69,56,174,290,57,56,60,209,265,70,70,94,69,84,89,80,382,115,70
141,248,149,66,69,66,69,233,155,81,69,68,57,174,288,56,57,60,216,266,69,69,96,70,97,93,69,373,123,74
147,271,158,66,69,66,69,443,162,71,69,237,57,170,292,56,56,112,136,249,69,70,94,70,67,115,83,311,102,68
146,270,149,66,69,66,69,444,169,72,69,239,56,171,292,56,57,111,148,247,70,70,94,70,61,102,82,312,94,64
66,232,148,66,66,66,86,217,214,81,69,69,57,185,304,56,57,102,160,259,71,69,95,70,71,99,72,363,104,148
66,233,148,66,67,66,88,221,213,81,68,69,56,185,302,57,57,103,157,257,70,70,100,70,74,110,80,367,108,158
139,252,146,66,93,66,91,211,189,78,69,69,57,189,291,56,57,102,161,255,82,70,94,70,66,139,96,369,99,700
138,265,147,66,74,66,91,216,206,76,69,69,57,190,293,56,57,104,171,250,70,69,96,72,72,80,73,451,98,71
140,266,146,66,75,66,91,215,204,76,68,69,57,190,293,57,57,104,167,252,70,70,95,70,65,100,86,471,102,67
152,364,242,66,68,73,69,346,158,72,68,68,56,191,298,57,57,112,232,282,69,65,96,70,69,102,78,332,84,66
143,251,139,66,108,66,69,234,183,77,69,69,56,205,286,57,57,132,247,309,74,72,96,70,60,101,68,354,104,64
142,256,140,66,109,66,69,236,180,77,68,69,56,205,289,56,57,132,252,308,74,70,95,70,72,98,77,355,108,75
